2.1230927808699467,1
3.164439443944195,2
4.213872889756491,3
5.1486387513992815,4
6.146532621609737,5
7.1279187471385015,6
8.123969318290552,7
9.120838633781952,8
10.184755420337073,9
11.087892581481716,10
12.109284548926487,11
13.071942079492667,12
14.021229621832973,13
14.96908990521821,14
15.956351990191342,15
16.940926387219417,16
17.94919077760095,17
18.904488867492738,18
19.86912062533273,19
20.811501283515863,20
21.76445950537601,21
22.709088756785018,22
23.601567820007517,23
24.54517121173158,24
25.714186197817558,25
26.797264775653,26
27.810274243567235,27
28.844348395851444,28
29.85108322268822,29
30.952639230029387,30
31.864626060142566,31
32.96330133231484,32
34.104535884732066,33
35.10977653149941,34
36.198310729050164,35
37.20989272124103,36
38.19606095067686,37
39.21969345360975,38
40.310704804673854,39
41.33496241418019,40
42.425358624397724,41
43.38979190046911,42
44.40826564345366,43
45.34801167381929,44
46.4956409661479,45
47.6184955422089,46
48.535699469414794,47
49.485230288080906,48
50.55922693938705,49
51.51608630925307,50
52.619587844624476,51
53.58459299512922,52
54.77469873098172,53
55.72543764844187,54
56.63965391305084,55
57.57355794186754,56
58.51943112514306,57
59.56890953888378,58
60.43151568161293,59
61.36471300872737,60
62.322148213905514,61
63.246641833965136,62
64.23699959350442,63
65.22769872882358,64
66.26986392716942,65
67.29118787068086,66
68.35360681195266,67
69.30994818675872,68
70.39174881604832,69
71.35380087769899,70
72.39887055656776,71
73.37458317290492,72
74.39247177737151,73
75.32155589005343,74
76.34656437213725,75
77.3256458794013,76
78.39359919630624,77
79.39069475273003,78
80.39544389564762,79
81.35411278655543,80
82.32772227171523,81
83.26145825723694,82
84.2501599693216,83
85.29627947752552,84
86.25431612136265,85
88.98107640972607,87
89.91862666972902,88
90.95247652271259,89
92.21328340333116,90
94.10443136299297,91
95.22568158318042,92
96.30738644966561,93
97.37913644456533,94
98.40380854954246,95
99.44639424253383,96
100.47676313674963,97
101.45225342671483,98
102.4952803054937,99
103.54897946071287,100
104.57085094027393,101
105.61667975496773,102
106.64071985361261,103
107.6461123691418,104
108.63879455226272,105
109.6420183471701,106
110.64322787434394,107
111.66892624938657,108
112.6373393713646,109
113.61914069666646,110
114.68679299114132,111
115.74233420334899,112
116.79998630787043,113
117.91519828460063,114
119.0725706065047,115
120.24054117896947,116
121.53380746169489,117
122.70795256002987,118
123.81251444725994,119
124.88510649052307,120
125.9570717847431,121
126.9723124288181,122
128.0327928724798,123
129.109751694127,124
130.17564169791024,125
131.14732291955337,126
132.1993181031624,127
133.23814157306848,128
134.23669859955695,129
135.25564934579586,130
136.28827353236102,131
137.3134550088705,132
138.29669018254447,133
139.33322233031413,134
140.33497751898645,135
141.31374217316193,136
142.35335225694155,137
143.34315545906506,138
144.3302851050667,139
145.32556187904882,140
146.32566048822954,141
147.34271448388316,142
148.32468337819807,143
149.36779412372846,144
150.342725182496,145
151.42801072540558,146
152.4384880133943,147
153.5682417278657,148
155.0936731776126,149
156.2431093381962,150
157.3980895431371,151
158.47085146846322,152
159.53542537213386,153
160.75029140804324,154
161.865671390383,155
163.11506140933867,156
164.57492530926018,157
165.64626380556592,158
166.57103374752958,159
167.6223205090852,160
168.7368752810104,161
169.98614360602411,162
171.46392670043335,163
172.4947154553479,164
173.44397238258475,165
174.4167865479441,166
175.3855164955706,167
176.36725944768497,168
177.31061452210724,169
178.3427541117242,170
179.33850183090283,171
180.3795421287675,172
181.46337030348846,173
182.43795228198215,174
183.52492006529386,175
184.5473018531686,176
185.6417814437408,177
186.69355889996248,178
187.86360411273208,179
188.89811705309327,180
189.840662416956,181
190.88557318763947,182
191.84317665484525,183
192.94953521284688,184
193.9519469002555,185
194.94615029533443,186
196.01793224472632,187
196.92235985288383,188
197.9326450619088,189
198.84028152173744,190
199.90296742511052,191
200.87558728832846,192
201.8363884637092,193
202.77510087615835,194
203.85492657492577,195
204.80992869784768,196
205.85546300736962,197
206.8567777331189,198
207.8822029868559,199
208.89701441856627,200
209.8832069852946,201
210.86234828050178,202
211.90706601465524,203
213.0653973561034,204
214.08184302478674,205
215.17316977283215,206
216.190457632859,207
217.29831258833053,208
218.31604319026385,209
219.39875914728216,210
220.92911663804924,211
222.10605646684084,212
223.16198651969816,213
224.2287358685943,214
225.26330387236953,215
226.2154834736685,216
227.25149843506244,217
228.17257092187822,218
229.1660613374864,219
230.17162700624468,220
231.18102344530703,221
232.4023951400499,222
233.54860151906857,223
234.5156551898839,224
235.4993226117116,225
236.46644659117916,226
237.44271862235988,227
238.38236074058287,228
239.36225395461338,229
240.41372300370963,230
241.3601680795075,231
242.32909625968594,232
243.27548663304438,233
244.21332975072824,234
245.15418406565695,235
246.0943450767651,236
246.98367690957147,237
247.95217226433851,238
248.98769400599903,239
249.98847600225398,240
250.98216214943326,241
252.02594082902465,242
253.00149130210647,243
253.9890957534883,244
255.11191304623438,245
256.162666250476,246
257.3095361934162,247
258.4485586418452,248
259.5854012127833,249
260.8948937099871,250
262.1852610388776,251
263.29786368252684,252
264.420148919374,253
265.67978654738044,254
266.7402457496582,255
267.79100131725846,256
268.8023276247159,257
269.8818800312117,258
270.8131528714745,259
271.8763371945201,260
272.9441980225154,261
274.2162832754538,262
275.3826115245426,263
276.6966944805585,264
277.74792582993274,265
278.8152311575324,266
279.8938856183024,267
280.9431212946527,268
282.0273352682962,269
283.00890366680414,270
284.0382845385166,271
285.04731995575185,272
286.0830980870139,273
287.1343104232127,274
288.08516891466417,275
289.1097220021939,276
290.19145485449275,277
291.1573615559961,278
292.1479689921828,279
293.157187542323,280
294.1479409262444,281
295.17025601133696,282
296.1861161273146,283
297.2134019753307,284
298.2764400066124,285
299.3544100795562,286
300.3687647893217,287
301.40585305719964,288
302.40667650138954,289
303.4332951462022,290
304.52129675924715,291
305.4749180933983,292
306.51907900619375,293
307.56999504593745,294
308.5902560184548,295
